StockCode,Description,TotalQuantitySold,TotalRevenue,NumberOfOrders,AvgQuantityPerOrder,RevenueShare,CumulativeRevenueShare,ABC_Category,DemandLevel,ReorderRecommendation,CappedAvgQuantityPerOrder,EstimatedReorderQty
22243,"HOOK, 5 HANGER ,MAGIC TOADSTOOL RED",3081,4718.849999999999,140,22.007142857142856,0.00027598230931623287,0.7334046721133546,A,High Demand,High Priority Restock,22.007142857142856,44
22906,12 MESSAGE CARDS WITH ENVELOPES,2960,4716.0,346,8.554913294797688,0.00027581562684453933,0.7336804877401991,A,High Demand,High Priority Restock,8.554913294797688,17
84508A,CAMOUFLAGE DESIGN TEDDY,2221,4714.950000000001,62,35.82258064516129,0.00027575421751286277,0.733956241957712,A,High Demand,High Priority Restock,35.82258064516129,72
85061W,WHITE JEWELLED HEART DECORATION,5858,4714.5199999999995,330,17.75151515151515,0.0002757290689294142,0.7342319710266414,A,High Demand,High Priority Restock,17.75151515151515,36
21588,RETROSPOT GIANT TUBE MATCHES,2056,4713.6,182,11.296703296703297,0.00027567526265785,0.7345076462892992,A,High Demand,High Priority Restock,11.296703296703297,23
22956,36 FOIL HEART CAKE CASES,2438,4699.370000000001,225,10.835555555555555,0.00027484302000093785,0.7347824893093001,A,High Demand,High Priority Restock,10.835555555555555,22
82599,FANNY'S REST STOPMETAL SIGN,2312,4695.3,354,6.531073446327683,0.00027460498573434383,0.7350570942950345,A,High Demand,High Priority Restock,6.531073446327683,13
23052,RECYCLED ACAPULCO MAT TURQUOISE,571,4694.75,221,2.583710407239819,0.0002745728189415609,0.7353316671139761,A,Medium Demand,Monitor Closely,2.583710407239819,3
21056,DOCTOR'S BAG SOFT TOY,525,4681.63,179,2.9329608938547485,0.00027380549472099254,0.7356054726086971,A,Medium Demand,Monitor Closely,2.9329608938547485,4
37446,MINI CAKE STAND WITH HANGING CAKES,3496,4677.4,311,11.241157556270096,0.00027355810284195254,0.735879030711539,A,High Demand,High Priority Restock,11.241157556270096,22
22244,3 HOOK HANGER MAGIC GARDEN,2623,4672.049999999999,140,18.735714285714284,0.0002732452076757909,0.7361522759192148,A,High Demand,High Priority Restock,18.735714285714284,37
23295,SET OF 12 MINI LOAF BAKING CASES,5957,4670.63,359,16.5933147632312,0.0002731621588653331,0.7364254380780801,A,High Demand,High Priority Restock,16.5933147632312,33
20682,RED RETROSPOT CHILDRENS UMBRELLA,1462,4670.16,265,5.516981132075472,0.00027313467087877307,0.7366985727489589,A,High Demand,High Priority Restock,5.516981132075472,11
22412,METAL SIGN NEIGHBOURHOOD WITCH ,2286,4661.1,308,7.422077922077922,0.00027260479607402085,0.7369711775450329,A,High Demand,High Priority Restock,7.422077922077922,15
22399,MAGNETS PACK OF 4 CHILDHOOD MEMORY,3996,4659.84,255,15.670588235294117,0.00027253110487600893,0.737243708649909,A,High Demand,High Priority Restock,15.670588235294117,31
20978,36 PENCILS TUBE SKULLS,3789,4654.17,396,9.568181818181818,0.0002721994944849554,0.7375159081443939,A,High Demand,High Priority Restock,9.568181818181818,19
22434,BALLOON PUMP WITH 10 BALLOONS,2521,4654.13,262,9.622137404580153,0.0002721971550818439,0.7377881052994758,A,High Demand,High Priority Restock,9.622137404580153,19
22442,GROW YOUR OWN FLOWERS SET OF 3,858,4653.66,164,5.2317073170731705,0.0002721696670952839,0.7380602749665711,A,Medium Demand,Monitor Closely,5.2317073170731705,6
21577,SAVE THE PLANET COTTON TOTE BAG,2210,4648.5,330,6.696969696969697,0.00027186788409390184,0.7383321428506651,A,High Demand,High Priority Restock,6.696969696969697,13
22998,TRAVEL CARD WALLET KEEP CALM,11645,4641.32,437,26.647597254004577,0.0002714479612353896,0.7386035908119004,A,High Demand,High Priority Restock,26.647597254004577,53
22509,SEWING BOX RETROSPOT DESIGN ,372,4640.4,172,2.1627906976744184,0.0002713941549638253,0.7388749849668642,A,Medium Demand,Monitor Closely,2.1627906976744184,3
22115,METAL SIGN EMPIRE TEA,2709,4639.530000000001,350,7.74,0.0002713432729461505,0.7391463282398104,A,High Demand,High Priority Restock,7.74,15
23314,VINTAGE CHRISTMAS TABLECLOTH,391,4638.52,104,3.7596153846153846,0.0002712842030175854,0.739417612442828,A,Medium Demand,Monitor Closely,3.7596153846153846,5
22175,PINK OWL SOFT TOY,1654,4622.68,295,5.606779661016949,0.00027035779938543576,0.7396879702422134,A,High Demand,High Priority Restock,5.606779661016949,11
84270,ASSTD DESIGN BUBBLE GUM RING,22410,4622.099999999999,385,58.20779220779221,0.00027032387804031916,0.7399582941202537,A,High Demand,High Priority Restock,41.04028856825748,82
22688,DOORMAT PEACE ON EARTH BLUE,856,4621.360000000001,85,10.070588235294117,0.0002702805990827567,0.7402285747193365,A,Medium Demand,Monitor Closely,10.070588235294117,12
21896,POTTING SHED TWINE,2297,4618.08,226,10.163716814159292,0.0002700887680276145,0.740498663487364,A,High Demand,High Priority Restock,10.163716814159292,20
23165,LARGE CERAMIC TOP STORAGE JAR,2950,4617.9,220,13.409090909090908,0.0002700782407136128,0.7407687417280776,A,High Demand,High Priority Restock,13.409090909090908,27
22472,TV DINNER TRAY DOLLY GIRL,1043,4614.57,202,5.163366336633663,0.0002698834854045814,0.7410386252134822,A,Medium Demand,Monitor Closely,5.163366336633663,6
21407,BROWN CHECK CAT DOORSTOP ,1128,4606.25,329,3.4285714285714284,0.0002693968895573917,0.7413080221030396,A,Medium Demand,Monitor Closely,3.4285714285714284,4
23558,LANDMARK FRAME LONDON BRIDGE ,410,4604.2,47,8.72340425531915,0.00026927699514792786,0.7415772990981875,A,Medium Demand,Monitor Closely,8.72340425531915,10
22691,DOORMAT WELCOME SUNRISE,718,4602.26,182,3.9450549450549453,0.0002691635340970207,0.7418464626322845,A,Medium Demand,Monitor Closely,3.9450549450549453,5
22562,MONSTERS STENCIL CRAFT,3938,4600.54,362,10.878453038674033,0.0002690629397632267,0.7421155255720477,A,High Demand,High Priority Restock,10.878453038674033,22
21544,SKULLS  WATER TRANSFER TATTOOS ,5750,4599.5,366,15.710382513661202,0.00026900211528232797,0.7423845276873301,A,High Demand,High Priority Restock,15.710382513661202,31
22128,PARTY CONES CANDY ASSORTED,3867,4588.65,186,20.79032258064516,0.0002683675521883366,0.7426528952395184,A,High Demand,High Priority Restock,20.79032258064516,42
85049G,CHOCOLATE BOX RIBBONS ,3761,4570.5,459,8.193899782135077,0.0002673060480264985,0.7429202012875449,A,High Demand,High Priority Restock,8.193899782135077,16
21116,OWL DOORSTOP,954,4569.54,246,3.8780487804878048,0.00026724990235182277,0.7431874511898967,A,Medium Demand,Monitor Closely,3.8780487804878048,5
23234,BISCUIT TIN VINTAGE CHRISTMAS,1632,4567.38,232,7.0344827586206895,0.0002671235745838024,0.7434545747644805,A,High Demand,High Priority Restock,7.0344827586206895,14
22073,RED RETROSPOT STORAGE JAR,1254,4566.42,240,5.225,0.00026706742890912665,0.7437216421933897,A,High Demand,High Priority Restock,5.225,10
23159,SET OF 5 PANCAKE DAY MAGNETS,2255,4562.7300000000005,195,11.564102564102564,0.0002668516189720918,0.7439884938123618,A,High Demand,High Priority Restock,11.564102564102564,23
22242,"HOOK, 5 HANGER , MAGIC TOADSTOOL",2902,4560.3,209,13.885167464114833,0.00026670950023306885,0.7442552033125949,A,High Demand,High Priority Restock,13.885167464114833,28
22305,COFFEE MUG PINK PAISLEY DESIGN,2230,4559.8,126,17.6984126984127,0.00026668025769417523,0.744521883570289,A,High Demand,High Priority Restock,17.6984126984127,35
21955,DOOR MAT UNION JACK GUNS AND ROSES,725,4547.29,163,4.447852760736196,0.0002659486093710571,0.74478783217966,A,Medium Demand,Monitor Closely,4.447852760736196,5
22350,ILLUSTRATED CAT BOWL ,1730,4540.86,154,11.233766233766234,0.0002655725503208852,0.7450534047299809,A,High Demand,High Priority Restock,11.233766233766234,22
23286,BLUE VINTAGE SPOT BEAKER,4901,4528.29,164,29.884146341463413,0.00026483739289309986,0.745318242122874,A,High Demand,High Priority Restock,29.884146341463413,60
22222,CAKE PLATE LOVEBIRD WHITE,1219,4512.45,297,4.104377104377105,0.00026391098926095024,0.7455821531121349,A,High Demand,High Priority Restock,4.104377104377105,8
21363,HOME SMALL WOOD LETTERS,911,4509.45,331,2.7522658610271904,0.0002637355340275886,0.7458458886461625,A,Medium Demand,Monitor Closely,2.7522658610271904,3
23569,TRADTIONAL ALPHABET STAMP SET,926,4497.3,174,5.32183908045977,0.0002630249403324739,0.746108913586495,A,Medium Demand,Monitor Closely,5.32183908045977,6
22119,PEACE WOODEN BLOCK LETTERS,749,4492.31,283,2.646643109540636,0.0002627330997943156,0.7463716466862893,A,Medium Demand,Monitor Closely,2.646643109540636,3
21156,RED SPOTTY CHILDS APRON,2434,4482.6,271,8.981549815498155,0.0002621652096890017,0.7466338118959783,A,High Demand,High Priority Restock,8.981549815498155,18
47568,ENGLISH ROSE DESIGN PEG BAG,2262,4478.78,320,7.06875,0.0002619417966918545,0.7468957536926701,A,High Demand,High Priority Restock,7.06875,14
21713,CITRONELLA CANDLE FLOWERPOT,2565,4472.25,325,7.892307692307693,0.00026155988913390395,0.747157313581804,A,High Demand,High Priority Restock,7.892307692307693,16
22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,3776,4466.91,213,17.727699530516432,0.0002612475788185202,0.7474185611606226,A,High Demand,High Priority Restock,17.727699530516432,35
22604,SET OF 4 NAPKIN CHARMS CUTLERY,1906,4466.71,218,8.743119266055047,0.00026123588180296275,0.7476797970424255,A,High Demand,High Priority Restock,8.743119266055047,17
20682,RED SPOTTY CHILDS UMBRELLA,1430,4464.5,213,6.713615023474178,0.000261106629781053,0.7479409036722066,A,High Demand,High Priority Restock,6.713615023474178,13
22583,PACK OF 6 HANDBAG GIFT BOXES,1764,4455.6,284,6.211267605633803,0.00026058611258874674,0.7482014897847953,A,High Demand,High Priority Restock,6.211267605633803,12
85063,CREAM SWEETHEART MAGAZINE RACK,275,4455.25,150,1.8333333333333333,0.00026056564281152117,0.7484620554276068,A,Medium Demand,Monitor Closely,1.8333333333333333,2
22304,COFFEE MUG BLUE PAISLEY DESIGN,2330,4455.110000000001,142,16.408450704225352,0.000260557454900631,0.7487226128825074,A,High Demand,High Priority Restock,16.408450704225352,33
21614,SET OF 12 ROSE BOTANICAL T-LIGHTS,1607,4452.650000000001,178,9.02808988764045,0.00026041358160927444,0.7489830264641166,A,High Demand,High Priority Restock,9.02808988764045,18
22199,FRYING PAN RED POLKADOT ,1153,4447.21,142,8.119718309859154,0.0002600954227861119,0.7492431218869028,A,Medium Demand,Monitor Closely,8.119718309859154,10
85184D,S/4 BLUE ROUND DECOUPAGE BOXES,8294,4445.139999999999,52,159.5,0.00025997435867509234,0.7495030962455779,A,High Demand,High Priority Restock,41.04028856825748,82
23010,CIRCUS PARADE BABY GIFT SET,285,4444.75,89,3.202247191011236,0.0002599515494947553,0.7497630477950726,A,Medium Demand,Monitor Closely,3.202247191011236,4
21718,RED METAL BEACH SPADE ,3691,4412.57,308,11.983766233766234,0.0002580694996915625,0.7500211172947642,A,High Demand,High Priority Restock,11.983766233766234,24
22218,CAKE STAND LACE WHITE,1113,4406.75,183,6.081967213114754,0.0002577291165388409,0.750278846411303,A,Medium Demand,Monitor Closely,6.081967213114754,7
22027,TEA PARTY BIRTHDAY CARD,10808,4395.65,636,16.9937106918239,0.0002570799321754027,0.7505359263434784,A,High Demand,High Priority Restock,16.9937106918239,34
84467,ENGLISH ROSE DESIGN QUILTED THROW,306,4391.1,45,6.8,0.0002568138250714709,0.7507927401685499,A,Medium Demand,Monitor Closely,6.8,8
22203,MILK PAN RED RETROSPOT,1227,4386.64,270,4.544444444444444,0.0002565529816245399,0.7510492931501744,A,High Demand,High Priority Restock,4.544444444444444,9
23285,PINK VINTAGE SPOT BEAKER,4679,4384.83,132,35.446969696969695,0.000256447123633745,0.7513057402738081,A,High Demand,High Priority Restock,35.446969696969695,71
22672,FRENCH BATHROOM SIGN BLUE METAL,2723,4382.67,298,9.13758389261745,0.0002563207958657246,0.7515620610696738,A,High Demand,High Priority Restock,9.13758389261745,18
15044B,BLUE PAPER PARASOL ,1624,4376.400000000001,148,10.972972972972974,0.00025595409442799875,0.7518180151641018,A,High Demand,High Priority Restock,10.972972972972974,22
23176,ABC TREASURE BOOK BOX ,2088,4373.26,186,11.225806451612904,0.00025577045128374686,0.7520737856153856,A,High Demand,High Priority Restock,11.225806451612904,22
22276,WASH BAG VINTAGE ROSE PAISLEY,1780,4372.5,303,5.874587458745874,0.00025572600262462855,0.7523295116180102,A,High Demand,High Priority Restock,5.874587458745874,12
20977,36 PENCILS TUBE WOODLAND,3508,4357.64,357,9.826330532212886,0.00025485691436871044,0.7525843685323789,A,High Demand,High Priority Restock,9.826330532212886,20
22241,GARLAND WOODEN HAPPY EASTER,3703,4354.31,326,11.358895705521473,0.000254662159059679,0.7528390306914385,A,High Demand,High Priority Restock,11.358895705521473,23
23198,PANTRY MAGNETIC  SHOPPING LIST,3063,4341.19,374,8.189839572192513,0.0002538948348391106,0.7530929255262776,A,High Demand,High Priority Restock,8.189839572192513,16
21313,GLASS HEART T-LIGHT HOLDER ,5823,4338.75,258,22.569767441860463,0.0002537521312493098,0.7533466776575269,A,High Demand,High Priority Restock,22.569767441860463,45
82581,TOILET METAL SIGN,8125,4337.97,728,11.160714285714286,0.0002537065128886358,0.7536003841704155,A,High Demand,High Priority Restock,11.160714285714286,22
22571,ROCKING HORSE RED CHRISTMAS ,5293,4336.8099999999995,379,13.965699208443272,0.00025363867019840257,0.753854022840614,A,High Demand,High Priority Restock,13.965699208443272,28
21471,STRAWBERRY RAFFIA FOOD COVER,1225,4324.95,229,5.349344978165939,0.00025294503717584614,0.7541069678777899,A,High Demand,High Priority Restock,5.349344978165939,11
21071,VINTAGE BILLBOARD DRINK ME MUG,3981,4299.7,314,12.678343949044587,0.0002514682889617188,0.7543584361667516,A,High Demand,High Priority Restock,12.678343949044587,25
21042,RED SPOTTY APRON ,764,4292.3,177,4.31638418079096,0.00025103549938609333,0.7546094716661377,A,Medium Demand,Monitor Closely,4.31638418079096,5
21243,PINK  SPOTTY PLATE ,2703,4291.59,205,13.185365853658537,0.0002509939749808644,0.7548604656411185,A,High Demand,High Priority Restock,13.185365853658537,26
23275,SET OF 3 HANGING OWLS OLLIE BEAK,3613,4291.17,270,13.381481481481481,0.0002509694112481938,0.7551114350523668,A,High Demand,High Priority Restock,13.381481481481481,27
22318,FIVE HEART HANGING DECORATION,1461,4281.150000000001,286,5.108391608391608,0.00025038339076876583,0.7553618184431355,A,High Demand,High Priority Restock,5.108391608391608,10
21578,WOODLAND DESIGN  COTTON TOTE BAG,1908,4275.0,276,6.913043478260869,0.00025002370754037437,0.7556118421506759,A,High Demand,High Priority Restock,6.913043478260869,14
22374,AIRLINE BAG VINTAGE JET SET RED,894,4273.34,341,2.621700879765396,0.0002499266223112476,0.7558617687729872,A,Medium Demand,Monitor Closely,2.621700879765396,3
21878,PACK OF 6 SANDCASTLE FLAGS ASSORTED,5383,4273.17,290,18.56206896551724,0.0002499166798480238,0.7561116854528351,A,High Demand,High Priority Restock,18.56206896551724,37
23288,GREEN VINTAGE SPOT BEAKER,4505,4261.889999999999,134,33.61940298507463,0.00024925696817058385,0.7563609424210057,A,High Demand,High Priority Restock,33.61940298507463,67
15044D,RED PAPER PARASOL,1544,4252.84,188,8.212765957446809,0.0002487276782166096,0.7566096700992223,A,High Demand,High Priority Restock,8.212765957446809,16
22908,PACK OF 20 NAPKINS RED APPLES,5430,4246.44,410,13.24390243902439,0.0002483533737187713,0.7568580234729411,A,High Demand,High Priority Restock,13.24390243902439,26
21967,PACK OF 12 SKULL TISSUES,15449,4246.29,371,41.64150943396226,0.00024834460095710326,0.7571063680738982,A,High Demand,High Priority Restock,41.04028856825748,82
22593,CHRISTMAS GINGHAM STAR,5067,4246.11,311,16.292604501607716,0.0002483340736431015,0.7573547021475413,A,High Demand,High Priority Restock,16.292604501607716,33
23503,PLAYING CARDS KEEP CALM & CARRY ON,3432,4242.96,327,10.495412844036696,0.0002481498456480718,0.7576028519931893,A,High Demand,High Priority Restock,10.495412844036696,21
22361,GLASS JAR DAISY FRESH COTTON WOOL,1535,4242.650000000001,264,5.8143939393939394,0.0002481317152739578,0.7578509837084633,A,High Demand,High Priority Restock,5.8143939393939394,12
21564,PINK  HEART SHAPE LOVE BUCKET ,1897,4237.47,254,7.468503937007874,0.00024782876257101996,0.7580988124710343,A,High Demand,High Priority Restock,7.468503937007874,15
22110,BIRD HOUSE HOT WATER BOTTLE,1866,4233.11,323,5.777089783281734,0.00024757376763186764,0.7583463862386661,A,High Demand,High Priority Restock,5.777089783281734,12
22611,VINTAGE UNION JACK SHOPPING BAG,896,4227.6,185,4.8432432432432435,0.0002472515148532601,0.7585936377535194,A,Medium Demand,Monitor Closely,4.8432432432432435,6
21249,WOODLAND  HEIGHT CHART STICKERS ,1553,4215.35,188,8.26063829787234,0.0002465350726503666,0.7588401728261698,A,High Demand,High Priority Restock,8.26063829787234,17
20747,PICCADILLY TEA SET,309,4212.55,70,4.414285714285715,0.0002463713144325624,0.7590865441406024,A,Medium Demand,Monitor Closely,4.414285714285715,5
21916,SET 12 RETRO WHITE CHALK STICKS,10417,4211.9800000000005,537,19.39851024208566,0.0002463379779382237,0.7593328821185407,A,High Demand,High Priority Restock,19.39851024208566,39
23530,WALL ART ONLY ONE PERSON ,1031,4211.55,73,14.123287671232877,0.00024631282935477517,0.7595791949478954,A,Medium Demand,Monitor Closely,14.123287671232877,17
23494,VINTAGE DOILY DELUXE SEWING KIT ,722,4194.900000000001,176,4.1022727272727275,0.0002453390528096179,0.759824534000705,A,Medium Demand,Monitor Closely,4.1022727272727275,5
21506,"FANCY FONT BIRTHDAY CARD, ",10430,4186.92,544,19.172794117647058,0.00024487234188887586,0.7600694063425939,A,High Demand,High Priority Restock,19.172794117647058,38
23167,SMALL CERAMIC TOP STORAGE JAR ,5666,4184.18,177,32.01129943502825,0.0002447120927757389,0.7603141184353697,A,High Demand,High Priority Restock,32.01129943502825,64
22801,ANTIQUE GLASS PEDESTAL BOWL,1144,4175.85,226,5.061946902654867,0.00024422491207777135,0.7605583433474474,A,Medium Demand,Monitor Closely,5.061946902654867,6
22367,CHILDS APRON SPACEBOY DESIGN,2247,4174.35,289,7.775086505190312,0.0002441371844610905,0.7608024805319085,A,High Demand,High Priority Restock,7.775086505190312,16
22348,TEA BAG PLATE RED RETROSPOT,5033,4171.19,353,14.257790368271955,0.00024395237161528284,0.7610464329035237,A,High Demand,High Priority Restock,14.257790368271955,29
22653,BUTTON BOX ,2198,4158.36,231,9.515151515151516,0.0002432020080672728,0.761289634911591,A,High Demand,High Priority Restock,9.515151515151516,19
22180,RETROSPOT LAMP,424,4149.2,181,2.342541436464088,0.00024266628475474184,0.7615323011963457,A,Medium Demand,Monitor Closely,2.342541436464088,3
